year,month,weekday,hour,day_type,weather,temp,humidity,windspeed,casual,registered,casual_mov_ave,registered_mov_ave
2012,9,1,20,2,2,25.42,73,8.9981,32.0,308.0,,
2012,9,1,21,2,3,25.42,83,15.0013,28.0,205.0,,
2012,9,1,22,2,3,25.42,83,16.9979,20.0,109.0,,
2012,9,1,23,2,3,24.6,94,16.9979,4.0,66.0,,
2012,9,5,0,2,3,24.6,94,16.9979,2.0,11.0,,
2012,9,5,1,2,3,24.6,94,12.998,0.0,5.0,,
2012,9,5,2,2,3,24.6,94,12.998,0.0,4.0,,
2012,9,5,3,2,2,25.42,94,19.0012,0.0,6.0,,
2012,9,5,4,2,2,25.42,94,23.9994,2.0,5.0,,
2012,9,5,5,2,2,26.24,89,22.0028,3.0,45.0,,
2012,9,5,6,2,2,26.24,89,22.0028,4.0,163.0,,
2012,9,5,7,2,2,26.24,89,30.0026,13.0,343.0,,
2012,9,5,8,2,2,27.06,83,36.9974,32.0,640.0,,
2012,9,5,9,2,2,27.06,83,39.0007,27.0,266.0,,
2012,9,5,10,2,3,27.88,79,43.0006,30.0,130.0,,
2012,9,5,11,2,2,27.88,79,43.0006,36.0,115.0,,
2012,9,5,12,2,3,27.88,83,30.0026,16.0,72.0,,
2012,9,5,13,2,2,28.7,74,39.0007,17.0,97.0,,
2012,9,5,14,2,3,24.6,94,31.0009,27.0,116.0,,
2012,9,5,15,2,3,24.6,88,16.9979,1.0,35.0,,
2012,9,5,16,2,3,24.6,88,19.9995,19.0,122.0,,
2012,9,5,17,2,3,24.6,88,12.998,36.0,302.0,,
2012,9,5,18,2,2,24.6,88,11.0014,19.0,262.0,,
2012,9,5,19,2,2,24.6,88,19.9995,22.0,302.0,,
2012,9,5,20,2,2,24.6,88,12.998,19.0,271.0,,
2012,9,5,21,2,2,24.6,88,12.998,21.0,186.0,,
2012,9,5,22,2,3,23.78,83,31.0009,14.0,137.0,,
2012,9,5,23,2,2,22.96,83,15.0013,11.0,67.0,,
2012,9,6,0,2,2,22.96,68,19.0012,3.0,23.0,,
2012,9,6,1,2,2,22.14,68,16.9979,0.0,12.0,,
2012,9,6,2,2,2,22.14,64,22.0028,0.0,3.0,,
2012,9,6,3,2,2,21.32,63,16.9979,1.0,4.0,,
2012,9,6,4,2,2,21.32,68,23.9994,0.0,10.0,,
2012,9,6,5,2,2,21.32,68,19.0012,2.0,54.0,,
2012,9,6,6,2,1,21.32,63,16.9979,6.0,166.0,,
2012,9,6,7,2,1,21.32,63,15.0013,16.0,529.0,,
2012,9,6,8,2,1,21.32,59,15.0013,39.0,758.0,,
2012,9,6,9,2,1,22.14,60,16.9979,26.0,336.0,,
2012,9,6,10,2,1,22.96,52,12.998,23.0,169.0,,
2012,9,6,11,2,1,24.6,43,16.9979,44.0,203.0,,
2012,9,6,12,2,1,24.6,43,16.9979,53.0,260.0,,
2012,9,6,13,2,1,24.6,40,16.9979,55.0,234.0,,
2012,9,6,14,2,1,25.42,38,16.9979,59.0,227.0,,
2012,9,6,15,2,1,25.42,35,0.0,57.0,254.0,,
2012,9,6,16,2,1,25.42,35,0.0,69.0,397.0,,
2012,9,6,17,2,1,24.6,38,15.0013,74.0,812.0,,
2012,9,6,18,2,1,23.78,40,19.0012,85.0,807.0,,
2012,9,6,19,2,1,22.96,43,15.0013,72.0,539.0,,
2012,9,6,20,2,1,21.32,48,11.0014,31.0,378.0,,
2012,9,6,21,2,1,20.5,59,11.0014,25.0,324.0,,
2012,9,6,22,2,1,20.5,63,6.0032,31.0,198.0,,
2012,9,6,23,2,1,19.68,67,6.0032,17.0,106.0,,
2012,10,1,0,2,1,18.86,72,7.0015,6.0,39.0,,
2012,10,1,1,2,1,18.04,77,6.0032,5.0,13.0,,
2012,10,1,2,2,1,18.86,72,0.0,6.0,6.0,,
2012,10,1,3,2,1,18.04,77,0.0,1.0,6.0,,
2012,10,1,4,2,1,17.22,82,7.0015,0.0,10.0,,
2012,10,1,5,2,1,18.04,77,0.0,2.0,34.0,,
2012,10,1,6,2,1,18.04,77,7.0015,8.0,147.0,,
2012,10,1,7,2,1,18.04,77,11.0014,13.0,470.0,,
2012,10,1,8,2,2,18.86,77,7.0015,40.0,744.0,,
2012,10,1,9,2,2,21.32,63,0.0,26.0,314.0,,
2012,10,1,10,2,1,22.14,56,0.0,44.0,135.0,,
2012,10,1,11,2,1,23.78,46,0.0,76.0,196.0,,
2012,10,1,12,2,2,24.6,43,11.0014,61.0,262.0,,
2012,10,1,13,2,2,24.6,43,11.0014,80.0,225.0,,
2012,10,1,14,2,2,24.6,43,7.0015,51.0,193.0,,
2012,10,1,15,2,2,25.42,43,8.9981,95.0,234.0,,
2012,10,1,16,2,2,25.42,46,16.9979,51.0,408.0,,
2012,10,1,17,2,3,22.96,60,16.9979,65.0,791.0,,
2012,10,1,18,2,3,22.96,64,7.0015,42.0,571.0,,
2012,10,1,19,2,2,22.14,68,7.0015,33.0,483.0,,
2012,10,1,20,2,3,22.14,68,0.0,11.0,251.0,,
2012,10,1,21,2,2,22.14,73,8.9981,13.0,205.0,,
2012,10,1,22,2,3,22.14,77,6.0032,17.0,190.0,,
2012,10,1,23,2,3,22.14,77,0.0,17.0,88.0,,
2012,10,5,0,2,2,22.96,73,0.0,1.0,30.0,,
2012,10,5,1,2,2,22.14,77,7.0015,0.0,11.0,,
2012,10,5,2,2,2,22.14,77,7.0015,0.0,2.0,,
2012,10,5,3,2,2,22.14,88,12.998,1.0,4.0,,
2012,10,5,4,2,2,22.96,83,6.0032,2.0,8.0,,
2012,10,5,5,2,2,22.96,83,8.9981,1.0,42.0,,
2012,10,5,6,2,3,23.78,83,7.0015,3.0,176.0,,
2012,10,5,7,2,3,23.78,83,7.0015,4.0,256.0,,
2012,10,5,8,2,3,24.6,88,0.0,6.0,128.0,,
2012,10,5,9,2,3,23.78,88,8.9981,3.0,83.0,,
2012,10,5,10,2,3,23.78,88,8.9981,3.0,42.0,,
2012,10,5,11,2,3,23.78,94,8.9981,7.0,92.0,,
2012,10,5,12,2,2,24.6,88,12.998,6.0,98.0,,
2012,10,5,13,2,2,24.6,88,8.9981,6.0,148.0,,
2012,10,5,14,2,3,24.6,88,8.9981,16.0,147.0,,
2012,10,5,15,2,3,25.42,83,8.9981,14.0,195.0,,
2012,10,5,16,2,3,25.42,88,8.9981,46.0,328.0,,
2012,10,5,17,2,3,25.42,88,7.0015,38.0,677.0,,
2012,10,5,18,2,3,25.42,94,6.0032,48.0,639.0,,
2012,10,5,19,2,3,25.42,94,0.0,27.0,368.0,,
2012,10,5,20,2,3,25.42,94,8.9981,20.0,286.0,,
2012,10,5,21,2,3,25.42,94,7.0015,24.0,265.0,,
2012,10,5,22,2,2,25.42,94,7.0015,28.0,212.0,,
2012,10,5,23,2,2,25.42,94,0.0,11.0,87.0,,
2012,10,6,0,2,3,25.42,94,0.0,5.0,47.0,,
2012,10,6,1,2,2,25.42,94,0.0,3.0,16.0,,
2012,10,6,2,2,2,25.42,94,0.0,2.0,7.0,,
2012,10,6,3,2,2,24.6,94,0.0,0.0,7.0,,
2012,10,6,4,2,2,24.6,100,0.0,2.0,9.0,,
2012,10,6,5,2,2,25.42,94,7.0015,2.0,32.0,,
2012,10,6,6,2,2,24.6,94,8.9981,4.0,173.0,,
2012,10,6,7,2,2,24.6,94,12.998,11.0,504.0,,
2012,10,6,8,2,2,25.42,88,7.0015,28.0,781.0,,
2012,10,6,9,2,2,25.42,83,12.998,30.0,332.0,,
2012,10,6,10,2,1,27.06,78,11.0014,29.0,146.0,,
2012,10,6,11,2,1,27.06,78,11.0014,52.0,178.0,,
2012,10,6,12,2,2,28.7,70,7.0015,69.0,289.0,,
2012,10,6,13,2,2,28.7,74,7.0015,55.0,224.0,,
2012,10,6,14,2,2,29.52,70,11.0014,56.0,195.0,,
2012,10,6,15,2,2,29.52,62,11.0014,59.0,260.0,,
2012,10,6,16,2,2,29.52,58,0.0,42.0,436.0,,
2012,10,6,17,2,1,28.7,65,0.0,84.0,833.0,,
2012,10,6,18,2,1,28.7,65,0.0,54.0,756.0,,
2012,10,6,19,2,1,28.7,65,0.0,49.0,544.0,,
2012,10,6,20,2,1,28.7,65,0.0,48.0,449.0,,
2012,10,6,21,2,2,27.06,74,0.0,14.0,195.0,,
2012,10,6,22,2,1,27.06,74,0.0,9.0,232.0,,
2012,10,6,23,2,2,27.06,78,0.0,21.0,199.0,,
2012,10,4,0,2,3,26.24,89,0.0,11.0,65.0,,
2012,10,4,1,2,2,25.42,94,0.0,2.0,23.0,,
2012,10,4,2,2,1,26.24,89,0.0,3.0,10.0,,
2012,10,4,3,2,2,25.42,88,0.0,5.0,6.0,,
2012,10,4,4,2,2,26.24,89,0.0,0.0,10.0,,
2012,10,4,5,2,3,26.24,89,7.0015,2.0,37.0,,
2012,10,4,6,2,3,25.42,94,6.0032,1.0,132.0,,
2012,10,4,7,2,2,26.24,89,6.0032,12.0,379.0,,
2012,10,4,8,2,1,26.24,89,0.0,27.0,711.0,,
2012,10,4,9,2,2,26.24,89,12.998,40.0,319.0,,
2012,10,4,10,2,2,27.06,83,8.9981,27.0,150.0,,
2012,10,4,11,2,2,28.7,70,7.0015,38.0,176.0,,
2012,10,4,12,2,2,29.52,54,12.998,57.0,231.0,,
2012,10,4,13,2,2,29.52,58,22.0028,63.0,231.0,,
2012,10,4,14,2,1,28.7,61,16.9979,56.0,211.0,,
2012,10,4,15,2,1,29.52,54,19.0012,77.0,248.0,,
2012,10,4,16,2,1,28.7,54,19.0012,86.0,411.0,,
2012,10,4,17,2,1,28.7,51,15.0013,112.0,789.0,,
2012,10,4,18,2,1,27.06,57,7.0015,75.0,812.0,,
2012,10,4,19,2,1,27.06,57,7.0015,67.0,467.0,,
2012,10,4,20,2,1,26.24,65,7.0015,50.0,391.0,,
2012,10,4,21,2,1,25.42,69,0.0,33.0,288.0,,
2012,10,4,22,2,1,26.24,47,8.9981,29.0,203.0,,
2012,10,4,23,2,1,24.6,56,6.0032,18.0,137.0,,
2012,10,0,0,2,1,22.96,73,0.0,16.0,86.0,,
2012,10,0,1,2,1,22.14,68,7.0015,3.0,43.0,,
2012,10,0,2,2,1,22.14,73,6.0032,1.0,10.0,,
2012,10,0,3,2,1,22.14,73,0.0,5.0,11.0,,
2012,10,0,4,2,1,22.14,77,0.0,0.0,11.0,,
2012,10,0,5,2,1,21.32,77,0.0,0.0,41.0,,
2012,10,0,6,2,1,21.32,83,0.0,4.0,133.0,,
2012,10,0,7,2,1,21.32,83,7.0015,11.0,417.0,,
2012,10,0,8,2,1,23.78,64,0.0,36.0,749.0,,
2012,10,0,9,2,1,24.6,60,6.0032,58.0,326.0,,
2012,10,0,10,2,1,27.06,54,0.0,68.0,192.0,,
2012,10,0,11,2,1,28.7,48,12.998,90.0,214.0,,
2012,10,0,12,2,1,29.52,42,11.0014,161.0,307.0,,
2012,10,0,13,2,1,28.7,48,0.0,117.0,307.0,,
2012,10,0,14,2,1,30.34,37,15.0013,113.0,287.0,,
2012,10,0,15,2,1,29.52,39,16.9979,150.0,320.0,,
2012,10,0,16,2,1,29.52,37,0.0,153.0,481.0,,
2012,10,0,17,2,1,28.7,42,11.0014,158.0,742.0,,
2012,10,0,18,2,1,26.24,57,8.9981,106.0,655.0,,
2012,10,0,19,2,1,25.42,73,11.0014,67.0,433.0,,
2012,10,0,20,2,1,24.6,78,8.9981,66.0,306.0,,
2012,10,0,21,2,1,24.6,69,15.0013,47.0,220.0,,
2012,10,0,22,2,1,24.6,73,19.0012,63.0,201.0,,
2012,10,0,23,2,1,23.78,78,15.0013,23.0,148.0,,
2012,10,2,0,1,1,22.96,83,11.0014,37.0,154.0,,
2012,10,2,1,1,1,22.96,83,16.9979,25.0,116.0,,
2012,10,2,2,1,1,22.96,78,12.998,13.0,62.0,,
2012,10,2,3,1,1,22.14,77,15.0013,2.0,54.0,,
2012,10,2,4,1,1,22.14,83,16.9979,4.0,7.0,,
2012,10,2,5,1,1,22.14,83,12.998,2.0,8.0,,
2012,10,2,6,1,1,22.14,88,16.9979,2.0,28.0,,
2012,10,2,7,1,1,22.14,83,19.9995,13.0,71.0,,
2012,10,2,8,1,1,22.96,83,12.998,22.0,184.0,,
2012,10,2,9,1,1,24.6,73,12.998,130.0,265.0,,
2012,10,2,10,1,1,25.42,69,19.0012,198.0,341.0,,
2012,10,2,11,1,1,26.24,65,16.9979,258.0,389.0,,
2012,10,2,12,1,1,28.7,54,7.0015,362.0,381.0,,
2012,10,2,13,1,2,26.24,57,35.0008,310.0,400.0,,
2012,10,2,14,1,2,24.6,56,27.9993,269.0,307.0,,
2012,10,2,15,1,1,24.6,46,27.9993,279.0,341.0,,
2012,10,2,16,1,1,24.6,43,35.0008,317.0,342.0,,
2012,10,2,17,1,1,22.14,49,26.0027,268.0,342.0,,
2012,10,2,18,1,1,21.32,48,27.9993,183.0,312.0,,
2012,10,2,19,1,1,19.68,55,15.0013,102.0,239.0,,
2012,10,2,20,1,1,19.68,55,16.9979,75.0,172.0,,
2012,10,2,21,1,1,18.86,59,8.9981,78.0,137.0,,
2012,10,2,22,1,1,18.04,62,8.9981,45.0,140.0,,
2012,10,2,23,1,1,18.04,62,8.9981,37.0,142.0,,
2012,10,3,0,1,1,18.04,62,11.0014,28.0,99.0,,
2012,10,3,1,1,1,18.04,54,15.0013,29.0,80.0,,
2012,10,3,2,1,1,17.22,62,8.9981,10.0,64.0,,
2012,10,3,3,1,2,18.04,62,8.9981,5.0,17.0,,
2012,10,3,4,1,2,18.04,54,16.9979,5.0,6.0,,
2012,10,3,5,1,2,18.04,54,8.9981,2.0,8.0,,
2012,10,3,6,1,2,18.04,54,12.998,4.0,19.0,,
2012,10,3,7,1,3,17.22,58,11.0014,6.0,29.0,,
2012,10,3,8,1,3,17.22,67,8.9981,11.0,51.0,,
2012,10,3,9,1,3,16.4,71,8.9981,16.0,70.0,,
2012,10,3,10,1,2,17.22,67,12.998,41.0,144.0,,
2012,10,3,11,1,2,17.22,71,7.0015,76.0,260.0,,
2012,10,3,12,1,2,17.22,71,0.0,100.0,292.0,,
2012,10,3,13,1,2,18.04,72,6.0032,80.0,240.0,,
2012,10,3,14,1,2,18.04,67,0.0,71.0,243.0,,
2012,10,3,15,1,3,17.22,77,8.9981,74.0,232.0,,
2012,10,3,16,1,3,16.4,82,11.0014,87.0,246.0,,
2012,10,3,17,1,3,16.4,82,15.0013,35.0,122.0,,
2012,10,3,18,1,3,16.4,82,12.998,24.0,82.0,,
2012,10,3,19,1,2,16.4,82,7.0015,17.0,97.0,,
2012,10,3,20,1,1,16.4,82,8.9981,19.0,97.0,,
2012,10,3,21,1,1,15.58,87,7.0015,22.0,91.0,,
2012,10,3,22,1,1,15.58,87,8.9981,7.0,72.0,,
2012,10,3,23,1,1,14.76,93,8.9981,12.0,68.0,,
2012,10,1,0,0,1,15.58,76,19.0012,7.0,44.0,,
2012,10,1,1,0,1,13.94,87,11.0014,2.0,35.0,,
2012,10,1,2,0,1,13.94,81,12.998,3.0,12.0,,
2012,10,1,3,0,1,13.94,81,7.0015,2.0,8.0,,
2012,10,1,4,0,1,13.12,87,8.9981,1.0,6.0,,
2012,10,1,5,0,1,13.94,76,15.0013,2.0,17.0,,
2012,10,1,6,0,1,13.94,76,7.0015,5.0,54.0,,
2012,10,1,7,0,2,13.94,76,11.0014,3.0,151.0,,
2012,10,1,8,0,2,14.76,71,15.0013,23.0,374.0,,
2012,10,1,9,0,2,15.58,66,11.0014,59.0,273.0,,
2012,10,1,10,0,2,15.58,68,8.9981,69.0,229.0,,
2012,10,1,11,0,2,16.4,62,6.0032,72.0,236.0,,
2012,10,1,12,0,2,17.22,63,11.0014,74.0,267.0,,
2012,10,1,13,0,2,17.22,62,12.998,82.0,323.0,,
2012,10,1,14,0,2,17.22,58,7.0015,121.0,299.0,,
2012,10,1,15,0,3,17.22,58,12.998,76.0,294.0,,
2012,10,1,16,0,3,17.22,58,12.998,61.0,316.0,,
2012,10,1,17,0,2,17.22,66,16.9979,81.0,416.0,,
2012,10,1,18,0,2,17.22,66,19.0012,41.0,415.0,,
2012,10,1,19,0,2,16.4,71,16.9979,38.0,333.0,,
2012,10,1,20,0,3,16.4,71,15.0013,20.0,207.0,,
2012,10,1,21,0,2,16.4,76,15.0013,17.0,134.0,,
2012,10,1,22,0,3,16.4,76,16.9979,6.0,101.0,,
2012,10,1,23,0,2,16.4,71,15.0013,9.0,60.0,,
2012,10,5,0,2,2,15.58,82,15.0013,9.0,22.0,,
2012,10,5,1,2,3,14.76,87,15.0013,0.0,13.0,,
2012,10,5,2,2,3,14.76,87,16.9979,2.0,5.0,,
2012,10,5,3,2,3,14.76,87,19.0012,0.0,3.0,,
2012,10,5,4,2,3,14.76,87,11.0014,1.0,6.0,,
2012,10,5,5,2,2,15.58,82,12.998,0.0,19.0,,
2012,10,5,6,2,2,15.58,82,16.9979,2.0,141.0,,
2012,10,5,7,2,1,15.58,83,16.9979,5.0,357.0,,
2012,10,5,8,2,2,17.22,80,12.998,15.0,698.0,,
2012,10,5,9,2,2,17.22,77,15.0013,37.0,345.0,,
2012,10,5,10,2,2,18.04,75,15.0013,33.0,131.0,,
2012,10,5,11,2,2,19.68,69,12.998,37.0,156.0,,
2012,10,5,12,2,2,19.68,69,12.998,43.0,217.0,,
2012,10,5,13,2,2,20.5,67,8.9981,54.0,184.0,,
2012,10,5,14,2,2,22.14,64,12.998,43.0,201.0,,
2012,10,5,15,2,2,21.32,63,11.0014,59.0,195.0,,
2012,10,5,16,2,2,20.5,72,11.0014,70.0,354.0,,
2012,10,5,17,2,2,21.32,68,11.0014,73.0,733.0,,
2012,10,5,18,2,2,20.5,72,15.0013,26.0,758.0,,
2012,10,5,19,2,2,20.5,72,11.0014,31.0,483.0,,
2012,10,5,20,2,2,20.5,72,11.0014,30.0,330.0,,
2012,10,5,21,2,2,19.68,77,8.9981,16.0,209.0,,
2012,10,5,22,2,2,19.68,77,6.0032,7.0,155.0,,
2012,10,5,23,2,2,19.68,77,6.0032,8.0,76.0,,
2012,10,6,0,2,2,18.86,88,6.0032,0.0,33.0,,
2012,10,6,1,2,2,18.86,88,0.0,2.0,6.0,,
2012,10,6,2,2,2,18.86,88,0.0,2.0,6.0,,
2012,10,6,3,2,2,18.86,88,0.0,0.0,6.0,,
2012,10,6,4,2,2,18.86,88,7.0015,0.0,6.0,,
2012,10,6,5,2,2,18.86,88,6.0032,2.0,38.0,,
2012,10,6,6,2,2,18.86,88,6.0032,3.0,172.0,,
2012,10,6,7,2,1,18.86,82,7.0015,9.0,498.0,,
2012,10,6,8,2,1,20.5,77,11.0014,33.0,806.0,,
2012,10,6,9,2,1,22.14,60,19.0012,35.0,331.0,,
2012,10,6,10,2,1,22.96,52,19.9995,27.0,190.0,,
2012,10,6,11,2,1,22.14,52,12.998,53.0,238.0,,
2012,10,6,12,2,1,22.14,56,15.0013,78.0,312.0,,
2012,10,6,13,2,1,22.96,49,0.0,60.0,237.0,,
2012,10,6,14,2,1,24.6,40,11.0014,63.0,208.0,,
2012,10,6,15,2,1,24.6,40,11.0014,58.0,261.0,,
2012,10,6,16,2,1,24.6,40,15.0013,92.0,474.0,,
2012,10,6,17,2,1,23.78,43,15.0013,91.0,857.0,,
2012,10,6,18,2,2,22.96,49,11.0014,57.0,787.0,,
2012,10,6,19,2,2,22.96,46,39.0007,32.0,534.0,,
2012,10,6,20,2,1,21.32,48,32.9975,21.0,371.0,,
2012,10,6,21,2,1,20.5,51,23.9994,18.0,251.0,,
2012,10,6,22,2,1,18.86,55,19.9995,27.0,170.0,,
2012,10,6,23,2,1,18.04,58,12.998,17.0,119.0,,
2012,10,4,0,2,1,18.04,51,8.9981,1.0,41.0,,
2012,10,4,1,2,1,18.04,47,12.998,1.0,10.0,,
2012,10,4,2,2,1,17.22,50,8.9981,4.0,7.0,,
2012,10,4,3,2,1,17.22,47,19.9995,0.0,3.0,,
2012,10,4,4,2,1,16.4,50,16.9979,0.0,10.0,,
2012,10,4,5,2,1,14.76,50,11.0014,0.0,42.0,,
2012,10,4,6,2,1,14.76,50,11.0014,1.0,158.0,,
2012,10,4,7,2,1,14.76,50,16.9979,11.0,467.0,,
2012,10,4,8,2,1,15.58,46,26.0027,25.0,773.0,,
2012,10,4,9,2,1,16.4,43,26.0027,27.0,328.0,,
2012,10,4,10,2,1,18.04,41,23.9994,39.0,165.0,,
2012,10,4,11,2,1,18.86,36,0.0,76.0,175.0,,
2012,10,4,12,2,1,18.86,36,0.0,47.0,279.0,,
2012,10,4,13,2,1,20.5,31,7.0015,48.0,243.0,,
2012,10,4,14,2,1,21.32,32,6.0032,78.0,270.0,,
2012,10,4,15,2,1,21.32,34,11.0014,102.0,358.0,,
2012,10,4,16,2,1,20.5,36,8.9981,68.0,413.0,,
2012,10,4,17,2,1,20.5,39,19.0012,90.0,737.0,,
2012,10,4,18,2,1,18.86,44,11.0014,64.0,628.0,,
2012,10,4,19,2,1,18.04,51,8.9981,81.0,662.0,,
2012,10,4,20,2,1,17.22,62,11.0014,27.0,388.0,,
2012,10,4,21,2,1,17.22,62,8.9981,24.0,236.0,,
2012,10,4,22,2,1,16.4,66,11.0014,10.0,167.0,,
2012,10,4,23,2,1,17.22,58,6.0032,10.0,176.0,,
2012,10,0,0,2,1,16.4,66,7.0015,8.0,60.0,,
2012,10,0,1,2,1,16.4,66,6.0032,8.0,29.0,,
2012,10,0,2,2,1,16.4,66,6.0032,0.0,16.0,,
2012,10,0,3,2,1,14.76,76,6.0032,0.0,6.0,,
2012,10,0,4,2,1,14.76,76,7.0015,0.0,8.0,,
2012,10,0,5,2,1,14.76,81,6.0032,2.0,33.0,,
2012,10,0,6,2,1,13.94,81,6.0032,3.0,140.0,,
2012,10,0,7,2,1,14.76,81,6.0032,8.0,384.0,,
2012,10,0,8,2,1,17.22,71,6.0032,34.0,711.0,,
2012,10,0,9,2,1,20.5,39,19.9995,26.0,374.0,,
2012,10,0,10,2,1,21.32,36,19.9995,75.0,200.0,,
2012,10,0,11,2,1,22.14,37,23.9994,61.0,252.0,,
2012,10,0,12,2,1,22.14,39,31.0009,75.0,312.0,,
2012,10,0,13,2,1,22.96,37,26.0027,81.0,300.0,,
2012,10,0,14,2,1,22.96,37,31.0009,109.0,262.0,,
2012,10,0,15,2,1,21.32,42,30.0026,138.0,317.0,,
2012,10,0,16,2,1,18.86,41,23.9994,108.0,412.0,,
2012,10,0,17,2,1,18.86,38,26.0027,131.0,706.0,,
2012,10,0,18,2,1,18.04,38,19.9995,76.0,566.0,,
2012,10,0,19,2,1,17.22,41,15.0013,40.0,453.0,,
2012,10,0,20,2,1,17.22,47,8.9981,28.0,280.0,,
2012,10,0,21,2,1,16.4,54,12.998,21.0,169.0,,
2012,10,0,22,2,1,16.4,47,19.9995,17.0,143.0,,
2012,10,0,23,2,1,14.76,57,12.998,11.0,89.0,,
2012,10,2,0,1,1,14.76,57,6.0032,31.0,218.0,,
2012,10,2,1,1,1,13.94,53,8.9981,23.0,123.0,,
2012,10,2,2,1,1,13.94,53,12.998,7.0,60.0,,
2012,10,2,3,1,1,13.12,66,15.0013,2.0,13.0,,
2012,10,2,4,1,1,12.3,65,11.0014,2.0,9.0,,
2012,10,2,5,1,1,12.3,61,12.998,0.0,11.0,,
2012,10,2,6,1,1,12.3,61,12.998,5.0,23.0,,
2012,10,2,7,1,1,12.3,61,11.0014,10.0,60.0,,
2012,10,2,8,1,1,13.94,53,7.0015,23.0,151.0,,
2012,10,2,9,1,1,14.76,50,6.0032,46.0,220.0,,
2012,10,2,10,1,1,16.4,43,0.0,82.0,265.0,,
2012,10,2,11,1,1,17.22,35,8.9981,192.0,335.0,,
2012,10,2,12,1,1,18.04,35,0.0,202.0,371.0,,
2012,10,2,13,1,1,18.86,36,12.998,235.0,435.0,,
2012,10,2,14,1,1,19.68,33,12.998,243.0,354.0,,
2012,10,2,15,1,1,20.5,36,12.998,251.0,364.0,,
2012,10,2,16,1,1,20.5,31,12.998,294.0,343.0,,
2012,10,2,17,1,1,18.86,38,11.0014,193.0,335.0,,
2012,10,2,18,1,1,18.86,44,8.9981,174.0,299.0,,
2012,10,2,19,1,1,18.04,44,11.0014,73.0,259.0,,
2012,10,2,20,1,1,16.4,54,6.0032,57.0,198.0,,
2012,10,2,21,1,1,16.4,58,12.998,47.0,157.0,,
2012,10,2,22,1,1,16.4,62,0.0,33.0,156.0,,
2012,10,2,23,1,1,17.22,58,19.9995,27.0,98.0,,
2012,10,3,0,1,1,16.4,71,16.9979,8.0,103.0,,
2012,10,3,1,1,1,17.22,77,19.0012,16.0,96.0,,
2012,10,3,2,1,1,16.4,76,6.0032,8.0,58.0,,
2012,10,3,3,1,1,17.22,77,19.9995,3.0,25.0,,
2012,10,3,4,1,1,17.22,77,19.0012,2.0,10.0,,
2012,10,3,5,1,1,16.4,82,12.998,5.0,6.0,,
2012,10,3,6,1,1,16.4,82,11.0014,4.0,20.0,,
2012,10,3,7,1,1,17.22,82,15.0013,7.0,44.0,,
2012,10,3,8,1,1,18.04,77,12.998,28.0,104.0,,
2012,10,3,9,1,2,19.68,67,19.0012,62.0,161.0,,
2012,10,3,10,1,1,22.14,56,12.998,150.0,278.0,,
2012,10,3,11,1,1,22.96,52,19.9995,156.0,338.0,,
2012,10,3,12,1,1,25.42,46,22.0028,200.0,362.0,,
2012,10,3,13,1,1,26.24,41,30.0026,218.0,401.0,,
2012,10,3,14,1,1,27.06,39,27.9993,249.0,368.0,,
2012,10,3,15,1,1,27.06,39,27.9993,213.0,355.0,,
2012,10,3,16,1,1,26.24,41,19.9995,203.0,378.0,,
2012,10,3,17,1,1,26.24,44,12.998,193.0,346.0,,
2012,10,3,18,1,1,23.78,60,16.9979,134.0,319.0,,
2012,10,3,19,1,1,22.96,64,15.0013,68.0,268.0,,
2012,10,3,20,1,1,22.14,73,15.0013,48.0,198.0,,
2012,10,3,21,1,1,22.96,73,30.0026,40.0,156.0,,
2012,10,3,22,1,1,22.96,73,26.0027,38.0,87.0,,
2012,10,3,23,1,2,22.96,68,19.0012,27.0,78.0,,
2012,10,1,0,2,2,22.96,73,16.9979,17.0,31.0,,
2012,10,1,1,2,2,23.78,64,26.0027,5.0,24.0,,
2012,10,1,2,2,2,23.78,64,23.9994,1.0,5.0,,
2012,10,1,3,2,2,22.96,73,16.9979,2.0,2.0,,
2012,10,1,4,2,2,22.96,68,15.0013,1.0,9.0,,
2012,10,1,5,2,2,22.96,73,19.0012,2.0,38.0,,
2012,10,1,6,2,2,22.96,73,19.9995,6.0,141.0,,
2012,10,1,7,2,2,23.78,68,22.0028,15.0,461.0,,
2012,10,1,8,2,2,24.6,64,26.0027,24.0,713.0,,
2012,10,1,9,2,3,24.6,69,26.0027,31.0,328.0,,
2012,10,1,10,2,2,24.6,73,26.0027,43.0,125.0,,
2012,10,1,11,2,2,24.6,73,26.0027,88.0,175.0,,
2012,10,1,12,2,3,24.6,78,22.0028,73.0,211.0,,
2012,10,1,13,2,2,22.96,88,15.0013,37.0,109.0,,
2012,10,1,14,2,2,24.6,78,19.0012,57.0,128.0,,
2012,10,1,15,2,1,24.6,78,22.0028,70.0,190.0,,
2012,10,1,16,2,1,22.96,64,19.9995,76.0,371.0,,
2012,10,1,17,2,1,22.96,64,16.9979,96.0,670.0,,
2012,10,1,18,2,3,22.14,77,8.9981,52.0,540.0,,
2012,10,1,19,2,3,21.32,83,6.0032,12.0,227.0,,
2012,10,1,20,2,2,21.32,72,26.0027,19.0,237.0,,
2012,10,1,21,2,1,21.32,59,22.0028,16.0,190.0,,
2012,10,1,22,2,1,20.5,59,19.0012,8.0,118.0,,
2012,10,1,23,2,1,18.86,63,15.0013,9.0,72.0,,
2012,10,5,0,2,1,18.86,63,26.0027,3.0,45.0,,
