datetime,temp,humidity,windspeed,casual,registered,hour,casual_mov_ave,registered_mov_ave,weather_1,weather_2,weather_3,weather_4,weekday_Fri,weekday_Mon,weekday_Sat,weekday_Sun,weekday_Thu,weekday_Tue,weekday_Wed,season_rev_1,season_rev_2,season_rev_3,season_rev_4,day_type_holiday,day_type_weekend,day_type_workingday
2012-07-12 14:00:00,31.98,33,15.0013,42.0,167.0,14,,,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
2012-07-12 15:00:00,32.8,36,12.998,63.0,208.0,15,,,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
2012-07-12 16:00:00,32.8,36,12.998,69.0,370.0,16,,,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
2012-07-12 17:00:00,31.16,43,15.0013,91.0,704.0,17,,,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
2012-07-12 18:00:00,31.16,45,8.9981,86.0,739.0,18,,,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
2012-07-12 19:00:00,30.34,48,15.0013,97.0,532.0,19,,,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
2012-07-12 20:00:00,30.34,48,15.0013,75.0,439.0,20,,,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
2012-07-12 21:00:00,29.52,48,15.0013,44.0,329.0,21,,,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
2012-07-12 22:00:00,29.52,51,11.0014,56.0,262.0,22,,,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
2012-07-12 23:00:00,28.7,51,15.0013,33.0,178.0,23,,,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
2012-07-13 00:00:00,28.7,54,11.0014,19.0,76.0,0,,,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1
2012-07-13 01:00:00,27.88,54,7.0015,17.0,42.0,1,,,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1
2012-07-13 02:00:00,27.06,61,6.0032,2.0,15.0,2,,,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1
2012-07-13 03:00:00,27.88,61,0.0,2.0,7.0,3,,,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1
2012-07-13 04:00:00,27.06,61,0.0,0.0,11.0,4,,,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1
2012-07-13 05:00:00,27.06,56,6.0032,4.0,30.0,5,,,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1
2012-07-13 06:00:00,28.7,54,0.0,7.0,120.0,6,,,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1
2012-07-13 07:00:00,28.7,54,0.0,27.0,353.0,7,,,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1
2012-07-13 08:00:00,28.7,54,0.0,53.0,660.0,8,,,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1
2012-07-13 09:00:00,29.52,51,0.0,70.0,344.0,9,,,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1
2012-07-13 10:00:00,30.34,48,0.0,78.0,190.0,10,,,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1
2012-07-13 11:00:00,31.16,45,8.9981,68.0,220.0,11,,,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1
2012-07-13 12:00:00,31.16,40,7.0015,125.0,254.0,12,,,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1
2012-07-13 13:00:00,32.8,38,8.9981,100.0,274.0,13,,,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1
2012-07-13 14:00:00,32.8,38,0.0,120.0,249.0,14,,,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1
2012-07-13 15:00:00,32.8,36,7.0015,92.0,261.0,15,,,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1
2012-07-13 16:00:00,32.8,36,15.0013,111.0,381.0,16,,,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1
2012-07-13 17:00:00,32.8,36,11.0014,138.0,697.0,17,,,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1
2012-07-13 18:00:00,31.98,46,12.998,108.0,523.0,18,,,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1
2012-07-13 19:00:00,30.34,51,11.0014,103.0,385.0,19,,,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1
2012-07-13 20:00:00,30.34,48,8.9981,95.0,294.0,20,,,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1
2012-07-13 21:00:00,29.52,54,0.0,76.0,223.0,21,,,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1
2012-07-13 22:00:00,30.34,45,0.0,59.0,204.0,22,,,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1
2012-07-13 23:00:00,29.52,45,8.9981,37.0,175.0,23,,,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1
2012-07-14 00:00:00,29.52,48,6.0032,35.0,156.0,0,,,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0
2012-07-14 01:00:00,28.7,51,7.0015,13.0,105.0,1,,,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0
2012-07-14 02:00:00,28.7,54,7.0015,10.0,91.0,2,,,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0
2012-07-14 03:00:00,28.7,54,7.0015,9.0,31.0,3,,,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0
2012-07-14 04:00:00,27.06,61,7.0015,3.0,6.0,4,,,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0
2012-07-14 05:00:00,26.24,73,7.0015,0.0,5.0,5,,,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0
2012-07-14 06:00:00,26.24,78,6.0032,6.0,29.0,6,,,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0
2012-07-14 07:00:00,26.24,78,19.0012,7.0,41.0,7,,,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0
2012-07-14 08:00:00,25.42,78,19.0012,33.0,118.0,8,,,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0
2012-07-14 09:00:00,27.06,74,12.998,82.0,200.0,9,,,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0
2012-07-14 10:00:00,29.52,70,6.0032,123.0,278.0,10,,,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0
2012-07-14 11:00:00,29.52,70,7.0015,143.0,296.0,11,,,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0
2012-07-14 12:00:00,30.34,66,6.0032,181.0,318.0,12,,,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0
2012-07-14 13:00:00,31.16,62,6.0032,219.0,372.0,13,,,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0
2012-07-14 14:00:00,32.8,55,7.0015,269.0,363.0,14,,,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0
2012-07-14 15:00:00,32.8,55,11.0014,243.0,317.0,15,,,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0
2012-07-14 16:00:00,29.52,79,23.9994,226.0,340.0,16,,,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0
2012-07-14 17:00:00,28.7,79,11.0014,199.0,259.0,17,,,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0
2012-07-14 18:00:00,29.52,79,8.9981,108.0,243.0,18,,,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0
2012-07-14 19:00:00,29.52,84,6.0032,156.0,275.0,19,,,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0
2012-07-14 20:00:00,29.52,84,6.0032,101.0,255.0,20,,,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0
2012-07-14 21:00:00,28.7,84,15.0013,69.0,200.0,21,,,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0
2012-07-14 22:00:00,28.7,79,12.998,65.0,160.0,22,,,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0
2012-07-14 23:00:00,27.88,83,6.0032,55.0,156.0,23,,,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0
2012-07-15 00:00:00,27.88,89,11.0014,40.0,147.0,0,,,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0
2012-07-15 01:00:00,27.88,89,8.9981,49.0,119.0,1,,,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0
2012-07-15 02:00:00,27.88,89,11.0014,29.0,86.0,2,,,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0
2012-07-15 03:00:00,27.88,89,11.0014,15.0,42.0,3,,,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0
2012-07-15 04:00:00,27.88,89,7.0015,8.0,11.0,4,,,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0
2012-07-15 05:00:00,27.88,89,8.9981,2.0,7.0,5,,,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0
2012-07-15 06:00:00,27.88,83,8.9981,6.0,9.0,6,,,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0
2012-07-15 07:00:00,28.7,79,6.0032,17.0,30.0,7,,,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0
2012-07-15 08:00:00,28.7,84,8.9981,37.0,96.0,8,,,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0
2012-07-15 09:00:00,29.52,79,0.0,58.0,163.0,9,,,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0
2012-07-15 10:00:00,31.16,66,8.9981,141.0,241.0,10,,,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0
2012-07-15 11:00:00,33.62,52,11.0014,170.0,281.0,11,,,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0
2012-07-15 12:00:00,34.44,47,7.0015,153.0,336.0,12,,,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0
2012-07-15 13:00:00,35.26,41,7.0015,171.0,309.0,13,,,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0
2012-07-15 14:00:00,36.9,37,16.9979,162.0,314.0,14,,,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0
2012-07-15 15:00:00,35.26,47,8.9981,182.0,307.0,15,,,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0
2012-07-15 16:00:00,35.26,41,15.0013,152.0,343.0,16,,,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0
2012-07-15 17:00:00,32.8,59,32.9975,122.0,314.0,17,,,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0
2012-07-15 18:00:00,29.52,79,23.9994,84.0,228.0,18,,,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0
2012-07-15 19:00:00,29.52,84,15.0013,109.0,203.0,19,,,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0
2012-07-15 20:00:00,29.52,79,16.9979,95.0,199.0,20,,,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0
2012-07-15 21:00:00,29.52,79,6.0032,59.0,164.0,21,,,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0
2012-07-15 22:00:00,29.52,74,7.0015,34.0,96.0,22,,,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0
2012-07-15 23:00:00,29.52,79,8.9981,25.0,66.0,23,,,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0
2012-07-16 00:00:00,29.52,79,7.0015,11.0,32.0,0,,,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
2012-07-16 01:00:00,28.7,74,12.998,1.0,10.0,1,,,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
2012-07-16 02:00:00,28.7,74,7.0015,4.0,11.0,2,,,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
2012-07-16 03:00:00,27.88,79,6.0032,2.0,4.0,3,,,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
2012-07-16 04:00:00,27.88,79,7.0015,1.0,11.0,4,,,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
2012-07-16 05:00:00,27.06,78,7.0015,10.0,40.0,5,,,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
2012-07-16 06:00:00,27.88,79,8.9981,8.0,132.0,6,,,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
2012-07-16 07:00:00,29.52,70,6.0032,24.0,459.0,7,,,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
2012-07-16 08:00:00,30.34,66,7.0015,48.0,619.0,8,,,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
2012-07-16 09:00:00,31.16,62,11.0014,51.0,297.0,9,,,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
2012-07-16 10:00:00,32.8,59,0.0,69.0,117.0,10,,,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
2012-07-16 11:00:00,34.44,53,15.0013,57.0,125.0,11,,,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
2012-07-16 12:00:00,34.44,49,8.9981,79.0,158.0,12,,,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
2012-07-16 13:00:00,34.44,49,19.0012,63.0,176.0,13,,,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
2012-07-16 14:00:00,36.08,42,7.0015,53.0,159.0,14,,,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
2012-07-16 15:00:00,35.26,47,16.9979,61.0,176.0,15,,,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
2012-07-16 16:00:00,31.16,66,39.0007,77.0,309.0,16,,,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
2012-07-16 17:00:00,31.16,66,39.0007,86.0,669.0,17,,,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
2012-07-16 18:00:00,34.44,53,0.0,97.0,697.0,18,,,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
2012-07-16 19:00:00,32.8,63,8.9981,92.0,503.0,19,,,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
2012-07-16 20:00:00,32.8,59,8.9981,66.0,388.0,20,,,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
2012-07-16 21:00:00,31.16,66,8.9981,45.0,283.0,21,,,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
2012-07-16 22:00:00,31.16,62,6.0032,56.0,228.0,22,,,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
2012-07-16 23:00:00,30.34,74,6.0032,27.0,139.0,23,,,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
2012-07-17 00:00:00,29.52,84,7.0015,10.0,43.0,0,,,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1
2012-07-17 01:00:00,30.34,70,0.0,4.0,21.0,1,,,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1
2012-07-17 02:00:00,29.52,70,6.0032,1.0,6.0,2,,,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1
2012-07-17 03:00:00,29.52,66,0.0,0.0,3.0,3,,,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1
2012-07-17 04:00:00,29.52,62,0.0,0.0,7.0,4,,,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1
2012-07-17 05:00:00,27.88,74,6.0032,7.0,31.0,5,,,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1
2012-07-17 06:00:00,29.52,66,7.0015,16.0,197.0,6,,,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1
2012-07-17 07:00:00,30.34,70,0.0,26.0,500.0,7,,,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1
2012-07-17 08:00:00,32.8,55,0.0,43.0,618.0,8,,,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1
2012-07-17 09:00:00,33.62,49,15.0013,32.0,288.0,9,,,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1
2012-07-17 10:00:00,34.44,49,12.998,37.0,122.0,10,,,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1
2012-07-17 11:00:00,35.26,47,0.0,60.0,146.0,11,,,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1
2012-07-17 12:00:00,36.9,35,0.0,80.0,174.0,12,,,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1
2012-07-17 13:00:00,37.72,31,12.998,53.0,168.0,13,,,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1
2012-07-17 14:00:00,38.54,29,16.9979,54.0,160.0,14,,,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1
2012-07-17 15:00:00,37.72,31,11.0014,57.0,187.0,15,,,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1
2012-07-17 16:00:00,37.72,29,11.0014,64.0,317.0,16,,,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1
2012-07-17 17:00:00,37.72,29,0.0,95.0,675.0,17,,,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1
2012-07-17 18:00:00,36.9,33,12.998,60.0,712.0,18,,,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1
2012-07-17 19:00:00,36.08,35,16.9979,69.0,478.0,19,,,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1
2012-07-17 20:00:00,35.26,34,11.0014,52.0,375.0,20,,,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1
2012-07-17 21:00:00,33.62,52,8.9981,50.0,283.0,21,,,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1
2012-07-17 22:00:00,32.8,55,15.0013,29.0,215.0,22,,,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1
2012-07-17 23:00:00,31.98,59,12.998,22.0,139.0,23,,,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1
2012-07-18 00:00:00,31.16,66,11.0014,8.0,45.0,0,,,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1
2012-07-18 01:00:00,31.16,66,7.0015,2.0,14.0,1,,,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1
2012-07-18 02:00:00,30.34,66,8.9981,3.0,5.0,2,,,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1
2012-07-18 03:00:00,30.34,66,8.9981,2.0,2.0,3,,,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1
2012-07-18 04:00:00,29.52,70,8.9981,0.0,6.0,4,,,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1
2012-07-18 05:00:00,29.52,70,11.0014,5.0,41.0,5,,,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1
2012-07-18 06:00:00,29.52,70,11.0014,10.0,152.0,6,,,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1
2012-07-18 07:00:00,30.34,66,11.0014,23.0,472.0,7,,,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1
2012-07-18 08:00:00,31.98,62,7.0015,55.0,624.0,8,,,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1
2012-07-18 09:00:00,33.62,56,0.0,44.0,253.0,9,,,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1
2012-07-18 10:00:00,36.9,42,12.998,39.0,99.0,10,,,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1
2012-07-18 11:00:00,36.9,42,0.0,47.0,136.0,11,,,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1
2012-07-18 12:00:00,37.72,37,8.9981,36.0,166.0,12,,,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1
2012-07-18 13:00:00,38.54,33,0.0,49.0,154.0,13,,,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1
2012-07-18 14:00:00,38.54,38,22.0028,54.0,116.0,14,,,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1
2012-07-18 15:00:00,37.72,35,23.9994,42.0,152.0,15,,,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1
2012-07-18 16:00:00,30.34,66,16.9979,34.0,190.0,16,,,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1
2012-07-18 17:00:00,30.34,70,16.9979,35.0,335.0,17,,,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1
2012-07-18 18:00:00,31.16,62,8.9981,63.0,580.0,18,,,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1
2012-07-18 19:00:00,31.16,62,7.0015,78.0,438.0,19,,,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1
2012-07-18 20:00:00,30.34,62,6.0032,56.0,310.0,20,,,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1
2012-07-18 21:00:00,31.16,62,0.0,53.0,266.0,21,,,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1
2012-07-18 22:00:00,31.16,58,6.0032,42.0,246.0,22,,,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1
2012-07-18 23:00:00,31.16,58,6.0032,19.0,112.0,23,,,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1
2012-07-19 00:00:00,30.34,66,6.0032,16.0,50.0,0,,,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
2012-07-19 01:00:00,30.34,66,6.0032,6.0,19.0,1,,,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
2012-07-19 02:00:00,29.52,70,12.998,0.0,7.0,2,,,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
2012-07-19 03:00:00,29.52,70,7.0015,1.0,4.0,3,,,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
2012-07-19 04:00:00,29.52,70,7.0015,0.0,8.0,4,,,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
2012-07-19 05:00:00,29.52,70,7.0015,5.0,35.0,5,,,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
2012-07-19 06:00:00,29.52,66,8.9981,8.0,144.0,6,,,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
2012-07-19 07:00:00,30.34,58,19.0012,23.0,450.0,7,,,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
2012-07-19 08:00:00,31.16,58,16.9979,32.0,625.0,8,,,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
2012-07-19 09:00:00,31.16,58,19.0012,36.0,282.0,9,,,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
2012-07-19 10:00:00,31.16,58,12.998,41.0,157.0,10,,,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
2012-07-19 11:00:00,32.8,55,7.0015,54.0,162.0,11,,,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
2012-07-19 12:00:00,34.44,49,19.0012,59.0,215.0,12,,,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
2012-07-19 13:00:00,34.44,47,8.9981,74.0,180.0,13,,,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
2012-07-19 14:00:00,35.26,44,6.0032,46.0,151.0,14,,,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
2012-07-19 15:00:00,34.44,47,6.0032,66.0,226.0,15,,,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
2012-07-19 16:00:00,34.44,47,6.0032,70.0,288.0,16,,,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
2012-07-19 17:00:00,35.26,41,0.0,93.0,678.0,17,,,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
2012-07-19 18:00:00,35.26,41,12.998,93.0,684.0,18,,,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
2012-07-19 19:00:00,34.44,44,16.9979,53.0,480.0,19,,,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
2012-07-19 20:00:00,33.62,49,11.0014,65.0,440.0,20,,,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
2012-07-19 21:00:00,27.06,89,16.9979,38.0,294.0,21,,,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
2012-07-19 22:00:00,27.06,89,16.9979,6.0,62.0,22,,,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
2012-07-19 23:00:00,27.06,89,15.0013,3.0,62.0,23,,,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
2012-08-01 00:00:00,27.88,79,11.0014,3.0,44.0,0,,,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1
2012-08-01 01:00:00,27.06,83,6.0032,5.0,28.0,1,,,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1
2012-08-01 02:00:00,26.24,83,7.0015,0.0,13.0,2,,,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1
2012-08-01 03:00:00,26.24,83,7.0015,0.0,7.0,3,,,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1
2012-08-01 04:00:00,26.24,78,8.9981,1.0,3.0,4,,,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1
2012-08-01 05:00:00,26.24,78,8.9981,3.0,46.0,5,,,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1
2012-08-01 06:00:00,26.24,78,8.9981,6.0,179.0,6,,,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1
2012-08-01 07:00:00,26.24,83,8.9981,19.0,468.0,7,,,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1
2012-08-01 08:00:00,27.06,78,12.998,32.0,649.0,8,,,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1
2012-08-01 09:00:00,27.88,74,6.0032,34.0,316.0,9,,,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1
2012-08-01 10:00:00,29.52,66,6.0032,61.0,175.0,10,,,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1
2012-08-01 11:00:00,31.16,58,6.0032,54.0,180.0,11,,,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1
2012-08-01 12:00:00,32.8,49,7.0015,75.0,209.0,12,,,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1
2012-08-01 13:00:00,32.8,52,11.0014,59.0,221.0,13,,,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1
